id,locationName,address,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,sylmarDistance,searchLink,phoneNumber,websiteURL,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
598,The Heart of the Canyons Farmers Market,"9666 Foothill Blvd., Los Angeles, 91342",FALSE,TRUE,null,null,34.273741,-118.355842,Year Round,null,null,null,Saturday,null,8:00:00,12:00:00,10864,"The Heart of the Canyons Farmers Market 9666 Foothill Blvd., Los Angeles, 91342",null,null,,,,,,FALSE,,FALSE,FALSE,
186,Super King Market #5,"19500 Plummer St, Northridge, CA 91324",TRUE,FALSE,null,null,34.242403,-118.558282,,,,,,,,,10873,"Super King Market #5 19500 Plummer St, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
168,The Meat Market,"7548 Woodley Ave, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.208152,-118.483431,,,,,,,,,10893,"The Meat Market 7548 Woodley Ave, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
235,Vallarta Supermarket,"23449 Lyons Ave, Valencia, CA 91355",TRUE,FALSE,null,null,34.380471,-118.543593,,,,,,,,,10909,"Vallarta Supermarket 23449 Lyons Ave, Valencia, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
591,Northridge Farmers Market & Family Festival,"9301 Tampa Ave, Northridge, 91324",FALSE,TRUE,null,null,34.239312,-118.556196,March,November,null,null,Wednesday,null,17:00:00,21:00:00,10954,"Northridge Farmers Market & Family Festival 9301 Tampa Ave, Northridge, 91324",null,https://www.facebook.com/northridgefarmersmarket/,,,,,,FALSE,,FALSE,FALSE,
210,Whole Foods Market #10695,"20209 Rinaldi St, Porter Ranch, CA 91326",TRUE,FALSE,null,null,34.274501,-118.5811,,,,,,,,,10974,"Whole Foods Market #10695 20209 Rinaldi St, Porter Ranch, CA 91326",null,null,,,,,,FALSE,,FALSE,FALSE,
180,Vallarta Supermarkets #5,"8453 Reseda Blvd, Northridge, CA 91324",TRUE,FALSE,null,null,34.224338,-118.536481,,,,,,,,,10998,"Vallarta Supermarkets #5 8453 Reseda Blvd, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
212,Stater Bros. Markets,"26900 Sierra Hwy, Santa Clarita, CA 91321",TRUE,FALSE,null,null,34.403922,-118.464793,,,,,,,,,11000,"Stater Bros. Markets 26900 Sierra Hwy, Santa Clarita, CA 91321",null,null,,,,,,FALSE,,FALSE,FALSE,
244,Smart & Final #468,"23640 Lyons Ave, Santa Clarita, CA 91321",TRUE,FALSE,null,null,34.378345,-118.548083,,,,,,,,,11001,"Smart & Final #468 23640 Lyons Ave, Santa Clarita, CA 91321",null,null,,,,,,FALSE,,FALSE,FALSE,
191,Northridge Farmers Market & Family Festival,"9301 Tampa Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.238414,-118.556088,,,,,,,,,11014,"Northridge Farmers Market & Family Festival 9301 Tampa Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
159,99 Cent Only Stores #399,"8437 Laurel Canyon Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.224329,-118.398282,,,,,,,,,11032,"99 Cent Only Stores #399 8437 Laurel Canyon Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
219,Costco Wholesale #447,"18649 VÃ­a Princessa, Santa Clarita, CA 91387",TRUE,FALSE,null,null,34.404608,-118.46176,,,,,,,,,11086,"Costco Wholesale #447 18649 VÃ­a Princessa, Santa Clarita, CA 91387",null,null,,,,,,FALSE,,FALSE,FALSE,
161,Fast Stop,"10264 Foothill Blvd, Los Angeles, CA 91342",TRUE,FALSE,null,null,34.273346,-118.353126,,,,,,,,,11115,"Fast Stop 10264 Foothill Blvd, Los Angeles, CA 91342",null,null,,,,,,FALSE,,FALSE,FALSE,
176,Balboa Market,"7613 Balboa Blvd, Lake Balboa, CA 91406",TRUE,FALSE,null,null,34.208854,-118.501485,,,,,,,,,11160,"Balboa Market 7613 Balboa Blvd, Lake Balboa, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
166,In & Go Liqour,"7650 Woodman Ave, Panorama City, CA 91402",TRUE,FALSE,null,null,34.2097,-118.430412,,,,,,,,,11164,"In & Go Liqour 7650 Woodman Ave, Panorama City, CA 91402",null,null,,,,,,FALSE,,FALSE,FALSE,
188,Family Meat Market,"8363 Reseda Blvd, Northridge, CA 91324",TRUE,FALSE,null,null,34.22254,-118.536689,,,,,,,,,11173,"Family Meat Market 8363 Reseda Blvd, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
169,Bismillah Grocery And Meat Market,"7400 Van Nuys Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.205885,-118.448362,,,,,,,,,11191,"Bismillah Grocery And Meat Market 7400 Van Nuys Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
201,Big Lots #4623,"8960 Tampa Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.232741,-118.552349,,,,,,,,,11207,"Big Lots #4623 8960 Tampa Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
165,Ralphs Grocery Company,"8325 Laurel Canyon Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.222579,-118.39778,,,,,,,,,11217,"Ralphs Grocery Company 8325 Laurel Canyon Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
203,Costco Wholesale #437,"8810 Tampa Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.230759,-118.551056,,,,,,,,,11286,"Costco Wholesale #437 8810 Tampa Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
202,El Progreso Supermarket,"19047 Parthenia St, Northridge, CA 91324",TRUE,FALSE,null,null,34.228692,-118.548655,,,,,,,,,11309,"El Progreso Supermarket 19047 Parthenia St, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
205,Lorenzo Corporation,"19061 Parthenia St, Northridge, CA 91324",TRUE,FALSE,null,null,34.228733,-118.549043,,,,,,,,,11329,"Lorenzo Corporation 19061 Parthenia St, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
209,Aldi #79057,"19350 Nordhoff St, Northridge, CA 91324",TRUE,FALSE,null,null,34.233778,-118.555876,,,,,,,,,11354,"Aldi #79057 19350 Nordhoff St, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
200,Rocket #0634,"8247 Reseda Blvd, Northridge, CA 91324",TRUE,FALSE,null,null,34.220395,-118.536595,,,,,,,,,11366,"Rocket #0634 8247 Reseda Blvd, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
216,La Carncieria San Fernando #7,"19535 Nordhoff St, Northridge, CA 91324",TRUE,FALSE,null,null,34.236255,-118.559417,,,,,,,,,11402,"La Carncieria San Fernando #7 19535 Nordhoff St, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
175,Royal India Spiceland,"7242 Sepulveda Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.202513,-118.465878,,,,,,,,,11425,"Royal India Spiceland 7242 Sepulveda Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
249,Flying Tiger Market,"18760 Flying Tiger Dr, Santa Clarita, CA 91387",TRUE,FALSE,null,null,34.40771,-118.460101,,,,,,,,,11440,"Flying Tiger Market 18760 Flying Tiger Dr, Santa Clarita, CA 91387",null,null,,,,,,FALSE,,FALSE,FALSE,
250,Sierra Meat & Bbq Inc #426,"27131 Sierra Hwy, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.407833,-118.462096,,,,,,,,,11443,"Sierra Meat & Bbq Inc #426 27131 Sierra Hwy, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
238,Smart & Final #528,"10340 Mason Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.258489,-118.578658,,,,,,,,,11452,"Smart & Final #528 10340 Mason Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
172,Michael's Market,"7510 Woodman Ave, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.206784,-118.430899,,,,,,,,,11460,"Michael's Market 7510 Woodman Ave, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
242,Trader Joe's,"10330 Mason Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.258255,-118.578795,,,,,,,,,11475,"Trader Joe's 10330 Mason Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
215,99 Cent Only Store #435,"8750 Tampa Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.22965,-118.552719,,,,,,,,,11481,"99 Cent Only Store #435 8750 Tampa Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
248,Vons,"20440 Devonshire St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.256707,-118.578613,,,,,,,,,11540,"Vons 20440 Devonshire St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
177,Super King Market #6,"7227 Van Nuys Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.20238,-118.450444,,,,,,,,,11549,"Super King Market #6 7227 Van Nuys Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
275,Vons,"24160 Lyons Ave, Newhall, CA 91321",TRUE,FALSE,null,null,34.377997,-118.557274,,,,,,,,,11558,"Vons 24160 Lyons Ave, Newhall, CA 91321",null,null,,,,,,FALSE,,FALSE,FALSE,
194,Ralphs Grocery Company,"17250 Saticoy St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.206995,-118.508885,,,,,,,,,11564,"Ralphs Grocery Company 17250 Saticoy St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
197,Rite Aid,"17266 Saticoy St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.207044,-118.509478,,,,,,,,,11577,"Rite Aid 17266 Saticoy St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
278,99 Cents Only Stores #60,"24200 Lyons Ave, Santa Clarita, CA 91321",TRUE,FALSE,null,null,34.377747,-118.558733,,,,,,,,,11634,"99 Cents Only Stores #60 24200 Lyons Ave, Santa Clarita, CA 91321",null,null,,,,,,FALSE,,FALSE,FALSE,
229,Speedway #1494,"19301 Parthenia St, Northridge, CA 91324",TRUE,FALSE,null,null,34.228563,-118.553967,,,,,,,,,11648,"Speedway #1494 19301 Parthenia St, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
217,Reseda Certified Farmers Market #8185918161,"8055 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.217196,-118.536711,,,,,,,,,11669,"Reseda Certified Farmers Market #8185918161 8055 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
179,Rocket #0164,"7204 Van Nuys Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.201524,-118.448376,,,,,,,,,11670,"Rocket #0164 7204 Van Nuys Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
181,Jons Marketplace,"7134 Sepulveda Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.200137,-118.465561,,,,,,,,,11690,"Jons Marketplace 7134 Sepulveda Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
258,Rite Aid,"10120 Mason Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.254609,-118.579342,,,,,,,,,11710,"Rite Aid 10120 Mason Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
220,Reseda Ranch Service Station,"8000 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.216024,-118.535589,,,,,,,,,11723,"Reseda Ranch Service Station 8000 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
193,Vallarta Supermarket #106,"16040 Sherman Way, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.200342,-118.482859,,,,,,,,,11749,"Vallarta Supermarket #106 16040 Sherman Way, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
183,Mother's Nutritional Center #604,"7132 Van Nuys Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.20029,-118.447729,,,,,,,,,11815,"Mother's Nutritional Center #604 7132 Van Nuys Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
234,New Delhi Spiceland,"18900 Roscoe Blvd, Northridge, CA 91324",TRUE,FALSE,null,null,34.2203,-118.545047,,,,,,,,,11826,"New Delhi Spiceland 18900 Roscoe Blvd, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
218,El Rancherito Restaurant & Market,"17734 Saticoy St, Reseda, CA 91335",TRUE,FALSE,null,null,34.208088,-118.520135,,,,,,,,,11832,"El Rancherito Restaurant & Market 17734 Saticoy St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
253,Target Store,"8840 Corbin Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.231156,-118.56029,,,,,,,,,11849,"Target Store 8840 Corbin Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
255,Vip Petroleum Inc,"8900 Corbin Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.23241,-118.562084,,,,,,,,,11872,"Vip Petroleum Inc 8900 Corbin Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
207,Food 4 Less,"16530 Sherman Way, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.200707,-118.494187,,,,,,,,,11878,"Food 4 Less 16530 Sherman Way, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
291,Speedway #43093,"24440 Lyons Ave, Santa Clarita, CA 91321",TRUE,FALSE,null,null,34.378034,-118.562153,,,,,,,,,11884,"Speedway #43093 24440 Lyons Ave, Santa Clarita, CA 91321",null,null,,,,,,FALSE,,FALSE,FALSE,
182,Rite Aid,"7239 Woodman Ave, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.202398,-118.432146,,,,,,,,,11895,"Rite Aid 7239 Woodman Ave, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
178,Thrifty Store 42101,"9090 Glenoaks Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.234403,-118.370506,,,,,,,,,11914,"Thrifty Store 42101 9090 Glenoaks Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
187,Ralphs,"7221 Woodman Ave, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.20197,-118.432101,,,,,,,,,11942,"Ralphs 7221 Woodman Ave, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
185,Seven Seas,"7325 Greenbush Ave, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.203316,-118.426592,,,,,,,,,11949,"Seven Seas 7325 Greenbush Ave, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
268,Chatsworth Farmers Market,"9901 Mason Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.251082,-118.580085,,,,,,,,,11962,"Chatsworth Farmers Market 9901 Mason Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
269,Extra-Mile 5434,"20450 Lassen St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.249631,-118.579421,,,,,,,,,11992,"Extra-Mile 5434 20450 Lassen St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
270,7eleven #13899,"9850 Mason Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.249402,-118.579365,,,,,,,,,12001,"7eleven #13899 9850 Mason Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
189,Rocket #0149,"Los Angeles, Los Angeles, CA 91405",TRUE,FALSE,null,null,34.201436,-118.430926,,,,,,,,,12029,"Rocket #0149 Los Angeles, Los Angeles, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
240,Dollar Dollar Plus,"18121 Saticoy St, Reseda, CA 91335",TRUE,FALSE,null,null,34.209045,-118.528087,,,,,,,,,12054,"Dollar Dollar Plus 18121 Saticoy St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
243,G&M #77,"18056 Saticoy St, Reseda, CA 91335",TRUE,FALSE,null,null,34.208095,-118.526903,,,,,,,,,12099,"G&M #77 18056 Saticoy St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
196,Nellie's Bakery,"13630 Sherman Way, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.200953,-118.429956,,,,,,,,,12106,"Nellie's Bakery 13630 Sherman Way, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
199,Sherman Way Market Place,"13624 Sherman Way, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.200951,-118.429568,,,,,,,,,12117,"Sherman Way Market Place 13624 Sherman Way, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
288,Food 4 Less,"19200 Soledad Canyon Rd, Canyon Country, CA 91351",TRUE,FALSE,null,null,34.414088,-118.470885,,,,,,,,,12132,"Food 4 Less 19200 Soledad Canyon Rd, Canyon Country, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
206,Top Produce Market,"6953 1/2 Van Nuys Blvd #7444, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.19715,-118.448842,,,,,,,,,12146,"Top Produce Market 6953 1/2 Van Nuys Blvd #7444, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
276,Grocery Outlet Of Chatsworth #371,"9805 Mason Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.248231,-118.580488,,,,,,,,,12157,"Grocery Outlet Of Chatsworth #371 9805 Mason Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
262,Pisco Sour Market & Peruvian Restaurant,"19239 Roscoe Blvd, Northridge, CA 91324",TRUE,FALSE,null,null,34.220933,-118.552753,,,,,,,,,12211,"Pisco Sour Market & Peruvian Restaurant 19239 Roscoe Blvd, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,
192,Food 4 Less,"8035 Webb Ave, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.216295,-118.389747,,,,,,,,,12216,"Food 4 Less 8035 Webb Ave, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,probably closed?!
266,Alta Dena Dairy,"8321 Tampa Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.221349,-118.55402,,,,,,,,,12251,"Alta Dena Dairy 8321 Tampa Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,dupe of prev
267,Asian Spot,"8331 Tampa Ave, Northridge, CA 91324",TRUE,FALSE,null,null,34.2213,-118.554009,,,,,,,,,12254,"Asian Spot 8331 Tampa Ave, Northridge, CA 91324",null,null,,,,,,FALSE,,FALSE,FALSE,could be big :/
297,Ralphs,"19340 Soledad Canyon Rd, Canyon Country, CA 91351",TRUE,FALSE,null,null,34.415629,-118.473137,,,,,,,,,12310,"Ralphs 19340 Soledad Canyon Rd, Canyon Country, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
198,Sun Valley Grocery Outet #290,"8920 Glenoaks Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.231632,-118.36747,,,,,,,,,12327,"Sun Valley Grocery Outet #290 8920 Glenoaks Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
222,A Class Ice Cream Mini Market Food,"6826 Kester Ave, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.194672,-118.457167,,,,,,,,,12335,"A Class Ice Cream Mini Market Food 6826 Kester Ave, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
292,"The 97 Cents Store, Inc","27544 Sierra Hwy, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.415502,-118.455649,,,,,,,,,12335,"The 97 Cents Store, Inc 27544 Sierra Hwy, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
301,Island Pacific Seafood Market #19385,"19385 Soledad Canyon Rd, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.415898,-118.4742,,,,,,,,,12344,"Island Pacific Seafood Market #19385 19385 Soledad Canyon Rd, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
303,Speedway #4447,"19301 Soledad Canyon Rd, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.416203,-118.472756,,,,,,,,,12372,"Speedway #4447 19301 Soledad Canyon Rd, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
265,A One Afghan Market,"7614 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.208793,-118.535316,,,,,,,,,12399,"A One Afghan Market 7614 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
241,G&H Grewal Inc Dba K's Mini Market,"16061 Vanowen St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.194417,-118.483226,,,,,,,,,12408,"G&H Grewal Inc Dba K's Mini Market 16061 Vanowen St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
224,La Ternera Market Inc,"6841 Lennox Ave, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.195075,-118.446161,,,,,,,,,12411,"La Ternera Market Inc 6841 Lennox Ave, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
310,Aldi #79148,"19361 Soledad Canyon Rd, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.416556,-118.474352,,,,,,,,,12418,"Aldi #79148 19361 Soledad Canyon Rd, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
259,"Valley Han Kook Market, Inc.","17643 Sherman Way, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.201527,-118.518149,,,,,,,,,12433,"Valley Han Kook Market, Inc. 17643 Sherman Way, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
237,Quickie Mini Mart,"15700 Vanowen St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.19342,-118.475151,,,,,,,,,12455,"Quickie Mini Mart 15700 Vanowen St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
326,R.L.Dillman Inc,"24800 Pico Canyon Rd, Newhall, CA 91381",TRUE,FALSE,null,null,34.379723,-118.568786,,,,,,,,,12461,"R.L.Dillman Inc 24800 Pico Canyon Rd, Newhall, CA 91381",null,null,,,,,,FALSE,,FALSE,FALSE,
261,G&M Oil #177,"17707 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.201431,-118.518988,,,,,,,,,12472,"G&M Oil #177 17707 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
306,Haddad Mobil Mini Mart,"18501 Soledad Canyon Rd, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.416804,-118.456125,,,,,,,,,12476,"Haddad Mobil Mini Mart 18501 Soledad Canyon Rd, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
308,Vallarta Supermarket,"18571 Soledad Canyon Rd, Canyon Country, CA 91351",TRUE,FALSE,null,null,34.417051,-118.458064,,,,,,,,,12489,"Vallarta Supermarket 18571 Soledad Canyon Rd, Canyon Country, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
208,Carniceria Chapala,"7901 Lankershim Blvd, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.214159,-118.38824,,,,,,,,,12490,"Carniceria Chapala 7901 Lankershim Blvd, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
314,Big Lots #1917,"19331 Soledad Canyon Rd, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.417254,-118.473166,,,,,,,,,12491,"Big Lots #1917 19331 Soledad Canyon Rd, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
304,Canyon Market,"18257 Soledad Canyon Rd, Canyon Country, CA 91387",TRUE,FALSE,null,null,34.416612,-118.451584,,,,,,,,,12497,"Canyon Market 18257 Soledad Canyon Rd, Canyon Country, CA 91387",null,null,,,,,,FALSE,,FALSE,FALSE,
231,99 Cents Only Stores #81,"6755 Van Nuys Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.193799,-118.448935,,,,,,,,,12514,"99 Cents Only Stores #81 6755 Van Nuys Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
211,Continental Bakery,"12105 Saticoy St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.209016,-118.397027,,,,,,,,,12521,"Continental Bakery 12105 Saticoy St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
263,Mechta North Inc,"17757 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.201492,-118.520562,,,,,,,,,12522,"Mechta North Inc 17757 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
264,Rocket #0237,"17704 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.200764,-118.518943,,,,,,,,,12539,"Rocket #0237 17704 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
257,Alta Dena Market Drive Thru,"16435 Vanowen St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.194156,-118.49146,,,,,,,,,12547,"Alta Dena Market Drive Thru 16435 Vanowen St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
221,Royal Fresh,"12811 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.201935,-118.412568,,,,,,,,,12558,"Royal Fresh 12811 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,SHELL 👎👎👎👎👎
309,Nick Oil And Market,"18003 Soledad Canyon Rd, Santa Clarita, CA 91387",TRUE,FALSE,null,null,34.416735,-118.447608,,,,,,,,,12559,"Nick Oil And Market 18003 Soledad Canyon Rd, Santa Clarita, CA 91387",null,null,,,,,,FALSE,,FALSE,FALSE,
597,Canyon Country Farmers' Market,"18410  Sierra Highway, Santa Clarita, 91351",FALSE,TRUE,null,null,34.417616,-118.456675,Year Round,null,null,null,Wednesday,null,16:00:00,20:00:00,12562,"Canyon Country Farmers' Market 18410  Sierra Highway, Santa Clarita, 91351",null,null,,,,,,FALSE,,FALSE,FALSE,tobacco and beauty
225,Bangluck Market N. Hollywood,"12980 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.200806,-118.415626,,,,,,,,,12563,"Bangluck Market N. Hollywood 12980 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
223,El Super,"12727 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.202497,-118.410651,,,,,,,,,12574,"El Super 12727 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
